1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1455	0	20666	0	0	0	0	1455	0	1	0	0	0	0
1449	1	20671	0	0	0	0	1449	1	6	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1450	2	20669	0	0	0	0	1450	2	4	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1455	0	20666	0	0	0	0	1455	0	1	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1445	0	20676	0	0	0	0	1445	0	11	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1455	0	20666	0	0	0	0	1455	0	1	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1452	1	20668	0	0	0	0	1452	1	3	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1446	3	20672	0	0	0	0	1446	3	7	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1449	1	20671	0	0	0	0	1449	1	6	0	0	0	0
1449	1	20671	0	0	0	0	1449	1	6	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1450	2	20669	0	0	0	0	1450	2	4	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1448	0	20673	0	0	0	0	1448	0	8	0	0	0	0
1449	2	20670	0	0	0	0	1449	2	5	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1450	3	20668	0	0	0	0	1450	3	3	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1450	1	20668	2	0	0	0	1450	1	5	0	0	0	0
1448	1	20672	0	0	0	0	1448	1	7	0	0	0	0
1452	1	20668	0	0	0	0	1452	1	3	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1443	2	20676	0	0	0	0	1443	2	11	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1448	3	20670	0	0	0	0	1448	3	5	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1453	1	20667	0	0	0	0	1453	1	2	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1449	1	20671	0	0	0	0	1449	1	6	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1447	1	20673	0	0	0	0	1447	1	8	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1447	0	20674	0	0	0	0	1447	0	9	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1452	1	20668	0	0	0	0	1452	1	3	0	0	0	0
1449	2	20670	0	0	0	0	1449	2	5	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1448	2	20671	0	0	0	0	1448	2	6	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1455	0	20666	0	0	0	0	1455	0	1	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1447	0	20674	0	0	0	0	1447	0	9	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1448	0	20673	0	0	0	0	1448	0	8	0	0	0	0
1454	1	20666	0	0	0	0	1454	1	1	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1448	1	20672	0	0	0	0	1448	1	7	0	0	0	0
1454	1	20666	0	0	0	0	1454	1	1	0	0	0	0
1453	1	20667	0	0	0	0	1453	1	2	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1456	0	20665	0	0	0	0	1456	0	0	0	0	0	0
1452	1	20668	0	0	0	0	1452	1	3	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1446	0	20675	0	0	0	0	1446	0	10	0	0	0	0
1446	2	20673	0	0	0	0	1446	2	8	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1454	1	20666	0	0	0	0	1454	1	1	0	0	0	0
1455	0	20666	0	0	0	0	1455	0	1	0	0	0	0
1449	1	20671	0	0	0	0	1449	1	6	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1447	0	20674	0	0	0	0	1447	0	9	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1454	2	20665	0	0	0	0	1454	2	0	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1448	0	20673	0	0	0	0	1448	0	8	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1456	0	20665	0	0	0	0	1456	0	0	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1452	1	20668	0	0	0	0	1452	1	3	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1447	1	20673	0	0	0	0	1447	1	8	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1456	0	20665	0	0	0	0	1456	0	0	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1452	1	20668	0	0	0	0	1452	1	3	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1447	0	20674	0	0	0	0	1447	0	9	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1448	0	20673	0	0	0	0	1448	0	8	0	0	0	0
1448	0	20673	0	0	0	0	1448	0	8	0	0	0	0
1453	1	20667	0	0	0	0	1453	1	2	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1447	0	20674	0	0	0	0	1447	0	9	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1447	0	20674	0	0	0	0	1447	0	9	0	0	0	0
1452	1	20668	0	0	0	0	1452	1	3	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1446	0	20675	0	0	0	0	1446	0	10	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1449	2	20670	0	0	0	0	1449	2	5	0	0	0	0
1447	3	20671	0	0	0	0	1447	3	6	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1447	0	20674	0	0	0	0	1447	0	9	0	0	0	0
1449	1	20671	0	0	0	0	1449	1	6	0	0	0	0
1452	1	20668	0	0	0	0	1452	1	3	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1449	1	20671	0	0	0	0	1449	1	6	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1453	1	20667	0	0	0	0	1453	1	2	0	0	0	0
1448	1	20672	0	0	0	0	1448	1	7	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1453	1	20667	0	0	0	0	1453	1	2	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1448	1	20672	0	0	0	0	1448	1	7	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1444	1	20675	1	0	0	0	1444	1	11	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1448	1	20672	0	0	0	0	1448	1	7	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1455	0	20666	0	0	0	0	1455	0	1	0	0	0	0
1450	2	20669	0	0	0	0	1450	2	4	0	0	0	0
1455	0	20666	0	0	0	0	1455	0	1	0	0	0	0
1451	2	20668	0	0	0	0	1451	2	3	0	0	0	0
1452	1	20668	0	0	0	0	1452	1	3	0	0	0	0
1452	1	20668	0	0	0	0	1452	1	3	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1448	1	20672	0	0	0	0	1448	1	7	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1448	0	20673	0	0	0	0	1448	0	8	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1447	0	20674	0	0	0	0	1447	0	9	0	0	0	0
1453	1	20667	0	0	0	0	1453	1	2	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1453	1	20667	0	0	0	0	1453	1	2	0	0	0	0
1454	1	20666	0	0	0	0	1454	1	1	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1445	0	20676	0	0	0	0	1445	0	11	0	0	0	0
1453	1	20667	0	0	0	0	1453	1	2	0	0	0	0
1446	0	20675	0	0	0	0	1446	0	10	0	0	0	0
1445	0	20676	0	0	0	0	1445	0	11	0	0	0	0
1452	1	20668	0	0	0	0	1452	1	3	0	0	0	0
1448	0	20673	0	0	0	0	1448	0	8	0	0	0	0
1449	1	20671	0	0	0	0	1449	1	6	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1451	2	20668	0	0	0	0	1451	2	3	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1448	0	20673	0	0	0	0	1448	0	8	0	0	0	0
1449	1	20671	0	0	0	0	1449	1	6	0	0	0	0
1453	1	20667	0	0	0	0	1453	1	2	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1455	0	20666	0	0	0	0	1455	0	1	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1452	1	20668	0	0	0	0	1452	1	3	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1455	0	20666	0	0	0	0	1455	0	1	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1455	1	20665	0	0	0	0	1455	1	0	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1449	3	20669	0	0	0	0	1449	3	4	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1454	1	20666	0	0	0	0	1454	1	1	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1448	1	20672	0	0	0	0	1448	1	7	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1447	1	20673	0	0	0	0	1447	1	8	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1449	1	20671	0	0	0	0	1449	1	6	0	0	0	0
1455	0	20666	0	0	0	0	1455	0	1	0	0	0	0
1448	0	20673	0	0	0	0	1448	0	8	0	0	0	0
1453	1	20667	0	0	0	0	1453	1	2	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1445	0	20676	0	0	0	0	1445	0	11	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1448	1	20672	0	0	0	0	1448	1	7	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1452	1	20668	0	0	0	0	1452	1	3	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1455	0	20666	0	0	0	0	1455	0	1	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1445	2	20674	0	0	0	0	1445	2	9	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1455	1	20665	0	0	0	0	1455	1	0	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1448	0	20673	0	0	0	0	1448	0	8	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1454	0	20667	0	0	0	0	1454	0	2	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1449	0	20672	0	0	0	0	1449	0	7	0	0	0	0
1447	0	20674	0	0	0	0	1447	0	9	0	0	0	0
1447	0	20674	0	0	0	0	1447	0	9	0	0	0	0
1451	0	20670	0	0	0	0	1451	0	5	0	0	0	0
1450	1	20670	0	0	0	0	1450	1	5	0	0	0	0
1448	0	20673	0	0	0	0	1448	0	8	0	0	0	0
1447	0	20674	0	0	0	0	1447	0	9	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1451	1	20669	0	0	0	0	1451	1	4	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
1448	2	20671	0	0	0	0	1448	2	6	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1453	0	20668	0	0	0	0	1453	0	3	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1450	0	20671	0	0	0	0	1450	0	6	0	0	0	0
1452	0	20669	0	0	0	0	1452	0	4	0	0	0	0
